X Y Z
34.8724998756361231 -19.7691663859524347 -99999
34.873333208966109 -19.7691663859524347 -99999
34.8741665422960949 -19.7691663859524347 -99999
34.8749998756260808 -19.7691663859524347 -99999
34.8758332089560668 -19.7691663859524347 -99999
34.8766665422860527 -19.7691663859524347 -99999
34.8774998756160386 -19.7691663859524347 -99999
34.8783332089460245 -19.7691663859524347 -99999
34.8791665422760104 -19.7691663859524347 -99999
34.8799998756059964 -19.7691663859524347 -99999
34.8808332089359823 -19.7691663859524347 -99999
34.8816665422659682 -19.7691663859524347 -99999
34.8824998755959541 -19.7691663859524347 -99999
34.88333320892594 -19.7691663859524347 -99999
34.8841665422559259 -19.7691663859524347 -99999
34.8849998755859119 -19.7691663859524347 -99999
34.8858332089158978 -19.7691663859524347 -99999
34.8866665422458837 -19.7691663859524347 -99999
34.8874998755758696 -19.7691663859524347 -99999
34.8883332089058555 -19.7691663859524347 -99999
34.8891665422358415 -19.7691663859524347 -99999
34.8899998755658274 -19.7691663859524347 -99999
34.8908332088958133 -19.7691663859524347 22.4107551574707031
34.8916665422257992 -19.7691663859524347 18.051239013671875
34.8924998755557851 -19.7691663859524347 17.2537593841552734
34.8933332088857711 -19.7691663859524347 16.4629535675048828
34.894166542215757 -19.7691663859524347 16.2108249664306641
34.8949998755457429 -19.7691663859524347 15.9351024627685547
34.8958332088757288 -19.7691663859524347 15.3234500885009766
34.8966665422057147 -19.7691663859524347 15.1249094009399414
34.8974998755357007 -19.7691663859524347 14.508641242980957
34.8983332088656866 -19.7691663859524347 12.7391757965087891
34.8991665421956725 -19.7691663859524347 12.6438436508178711
34.8999998755256584 -19.7691663859524347 12.5838222503662109
34.9008332088556443 -19.7691663859524347 12.2484455108642578
34.9016665421856302 -19.7691663859524347 12.0810670852661133
34.9024998755156162 -19.7691663859524347 -99999
34.9033332088456021 -19.7691663859524347 11.8552618026733398
34.904166542175588 -19.7691663859524347 11.7822933197021484
34.9049998755055739 -19.7691663859524347 11.1662206649780273
34.9058332088355598 -19.7691663859524347 10.2546005249023438
34.9066665421655458 -19.7691663859524347 8.90722084045410156
34.9074998754955317 -19.7691663859524347 8.21051597595214844
34.9083332088255176 -19.7691663859524347 8.09400844573974609
34.9091665421555035 -19.7691663859524347 8.23198318481445312
34.9099998754854894 -19.7691663859524347 8.07505035400390625
34.9108332088154754 -19.7691663859524347 8.18160247802734375
34.9116665421454613 -19.7691663859524347 8.29618644714355469
34.9124998754754472 -19.7691663859524347 8.21946048736572266
34.9133332088054331 -19.7691663859524347 7.87093257904052734
34.914166542135419 -19.7691663859524347 7.37085390090942383
34.914999875465405 -19.7691663859524347 7.09487724304199219
34.9158332087953909 -19.7691663859524347 6.93641090393066406
34.9166665421253768 -19.7691663859524347 6.56412267684936523
34.9174998754553627 -19.7691663859524347 6.54012346267700195
34.9183332087853486 -19.7691663859524347 6.44722986221313477
34.9191665421153346 -19.7691663859524347 6.24867010116577148
34.9199998754453205 -19.7691663859524347 6.2197117805480957
34.9208332087753064 -19.7691663859524347 6.53647041320800781
34.9216665421052923 -19.7691663859524347 6.49206972122192383
34.9224998754352782 -19.7691663859524347 6.47530269622802734
34.9233332087652641 -19.7691663859524347 5.82056522369384766
34.9241665420952501 -19.7691663859524347 5.49853086471557617
34.924999875425236 -19.7691663859524347 5.65508890151977539
34.9258332087552219 -19.7691663859524347 5.5734553337097168
34.9266665420852078 -19.7691663859524347 5.4386754035949707
34.9274998754151937 -19.7691663859524347 4.89250993728637695
34.9283332087451797 -19.7691663859524347 4.62191438674926758
34.9291665420751656 -19.7691663859524347 4.3307795524597168
34.9299998754051515 -19.7691663859524347 4.05881643295288086
34.9308332087351374 -19.7691663859524347 -99999
34.9316665420651233 -19.7691663859524347 -99999
34.9324998753951093 -19.7691663859524347 -99999
34.9333332087250952 -19.7691663859524347 -99999
34.9341665420550811 -19.7691663859524347 -99999
34.934999875385067 -19.7691663859524347 -99999
34.9358332087150529 -19.7691663859524347 -99999
34.9366665420450389 -19.7691663859524347 3.71541023254394531
34.9374998753750248 -19.7691663859524347 3.70136618614196777
34.9383332087050107 -19.7691663859524347 3.64972281455993652
34.9391665420349966 -19.7691663859524347 3.68829107284545898
34.9399998753649825 -19.7691663859524347 3.6884615421295166
34.9408332086949684 -19.7691663859524347 3.72684144973754883
34.9416665420249544 -19.7691663859524347 3.73452425003051758
34.9424998753549403 -19.7691663859524347 3.7445828914642334
34.9433332086849262 -19.7691663859524347 3.76156187057495117
34.9441665420149121 -19.7691663859524347 3.76922273635864258
34.944999875344898 -19.7691663859524347 3.44803452491760254
34.945833208674884 -19.7691663859524347 3.3273932933807373
34.9466665420048699 -19.7691663859524347 3.34342360496520996
34.9474998753348558 -19.7691663859524347 3.30930137634277344
34.9483332086648417 -19.7691663859524347 3.30577540397644043
34.9491665419948276 -19.7691663859524347 3.37649869918823242
34.9499998753248136 -19.7691663859524347 3.3722684383392334
34.9508332086547995 -19.7691663859524347 3.19787883758544922
34.9516665419847854 -19.7691663859524347 3.25752711296081543
34.9524998753147713 -19.7691663859524347 2.85442805290222168
34.9533332086447572 -19.7691663859524347 2.82233786582946777
34.9541665419747432 -19.7691663859524347 2.81139874458312988
34.9549998753047291 -19.7691663859524347 2.82924747467041016
34.955833208634715 -19.7691663859524347 2.84271836280822754
34.9566665419647009 -19.7691663859524347 2.5845944881439209
34.9574998752946868 -19.7691663859524347 2.59044837951660156
34.9583332086246727 -19.7691663859524347 2.53434991836547852
34.9591665419546587 -19.7691663859524347 2.55336737632751465
34.9599998752846446 -19.7691663859524347 -99999
34.9608332086146305 -19.7691663859524347 -99999
34.9616665419446164 -19.7691663859524347 -99999
34.9624998752746023 -19.7691663859524347 -99999
34.9633332086045883 -19.7691663859524347 -99999
34.9641665419345742 -19.7691663859524347 -99999
34.9649998752645601 -19.7691663859524347 -99999
34.965833208594546 -19.7691663859524347 -99999
34.9666665419245319 -19.7691663859524347 -99999
34.9674998752545179 -19.7691663859524347 -99999
34.9683332085845038 -19.7691663859524347 -99999
34.8266665424868975 -19.769999719282449 3.68864321708679199
34.8274998758168834 -19.769999719282449 3.64649009704589844
34.8283332091468694 -19.769999719282449 3.7357637882232666
34.8291665424768553 -19.769999719282449 3.78073549270629883
34.8299998758068412 -19.769999719282449 3.74091601371765137
34.8308332091368271 -19.769999719282449 3.72047162055969238
34.831666542466813 -19.769999719282449 3.7619941234588623
34.832499875796799 -19.769999719282449 3.62157034873962402
34.8333332091267849 -19.769999719282449 3.60644888877868652
34.8341665424567708 -19.769999719282449 3.44220542907714844
34.8349998757867567 -19.769999719282449 3.26515793800354004
34.8358332091167426 -19.769999719282449 3.21436381340026855
34.8366665424467286 -19.769999719282449 3.34415340423583984
34.8374998757767145 -19.769999719282449 2.93457794189453125
34.8383332091067004 -19.769999719282449 2.93806791305541992
34.8391665424366863 -19.769999719282449 3.02733993530273438
34.8399998757666722 -19.769999719282449 3.43895816802978516
34.8408332090966582 -19.769999719282449 3.53118419647216797
34.8416665424266441 -19.769999719282449 3.57536816596984863
34.84249987575663 -19.769999719282449 3.65263199806213379
34.8433332090866159 -19.769999719282449 3.81324315071105957
34.8441665424166018 -19.769999719282449 3.95455694198608398
34.8449998757465877 -19.769999719282449 4.44144153594970703
34.8458332090765737 -19.769999719282449 4.44669246673583984
34.8466665424065596 -19.769999719282449 4.66675281524658203
34.8474998757365455 -19.769999719282449 4.61147499084472656
34.8483332090665314 -19.769999719282449 4.76602792739868164
34.8491665423965173 -19.769999719282449 5.12361574172973633
34.8499998757265033 -19.769999719282449 5.30419588088989258
34.8508332090564892 -19.769999719282449 5.24513339996337891
34.8516665423864751 -19.769999719282449 6.00198888778686523
34.852499875716461 -19.769999719282449 7.20400333404541016
34.8533332090464469 -19.769999719282449 7.95928382873535156
34.8541665423764329 -19.769999719282449 10.2396602630615234
34.8549998757064188 -19.769999719282449 11.0739936828613281
34.8558332090364047 -19.769999719282449 13.7290315628051758
34.8566665423663906 -19.769999719282449 14.7363147735595703
34.8574998756963765 -19.769999719282449 14.9229469299316406
34.8583332090263625 -19.769999719282449 17.0720405578613281
34.8591665423563484 -19.769999719282449 17.2659721374511719
34.8599998756863343 -19.769999719282449 -99999
34.8608332090163202 -19.769999719282449 21.2678184509277344
34.8616665423463061 -19.769999719282449 21.4676456451416016
34.862499875676292 -19.769999719282449 21.6938228607177734
34.863333209006278 -19.769999719282449 21.5345001220703125
34.8641665423362639 -19.769999719282449 22.0754833221435547
34.8649998756662498 -19.769999719282449 23.5023975372314453
34.8658332089962357 -19.769999719282449 23.6399459838867188
34.8666665423262216 -19.769999719282449 23.9061622619628906
34.8674998756562076 -19.769999719282449 25.6993675231933594
34.8683332089861935 -19.769999719282449 29.9017505645751953
34.8691665423161794 -19.769999719282449 30.1604938507080078
34.8699998756461653 -19.769999719282449 30.1034107208251953
34.8708332089761512 -19.769999719282449 30.3435401916503906
34.8716665423061372 -19.769999719282449 31.3876914978027344
34.8724998756361231 -19.769999719282449 35.8188858032226562
34.873333208966109 -19.769999719282449 36.5385513305664062
34.8741665422960949 -19.769999719282449 38.4895477294921875
34.8749998756260808 -19.769999719282449 37.5580024719238281
34.8758332089560668 -19.769999719282449 38.1169624328613281
34.8766665422860527 -19.769999719282449 38.9602470397949219
34.8774998756160386 -19.769999719282449 38.6741371154785156
34.8783332089460245 -19.769999719282449 40.251983642578125
34.8791665422760104 -19.769999719282449 40.5641021728515625
34.8799998756059964 -19.769999719282449 40.7510948181152344
34.8808332089359823 -19.769999719282449 41.1737556457519531
34.8816665422659682 -19.769999719282449 42.5755271911621094
34.8824998755959541 -19.769999719282449 43.2172355651855469
34.88333320892594 -19.769999719282449 42.5717430114746094
34.8841665422559259 -19.769999719282449 41.9411697387695312
34.8849998755859119 -19.769999719282449 41.696319580078125
34.8858332089158978 -19.769999719282449 39.6789169311523438
34.8866665422458837 -19.769999719282449 37.1856307983398438
34.8874998755758696 -19.769999719282449 35.4493293762207031
34.8883332089058555 -19.769999719282449 35.3283538818359375
34.8891665422358415 -19.769999719282449 35.4173507690429688
34.8899998755658274 -19.769999719282449 27.5940170288085938
34.8908332088958133 -19.769999719282449 22.5714931488037109
34.8916665422257992 -19.769999719282449 18.0857791900634766
34.8924998755557851 -19.769999719282449 17.3906211853027344
34.8933332088857711 -19.769999719282449 16.5399341583251953
34.894166542215757 -19.769999719282449 15.5702476501464844
34.8949998755457429 -19.769999719282449 15.3408088684082031
34.8958332088757288 -19.769999719282449 15.4807672500610352
34.8966665422057147 -19.769999719282449 15.3613748550415039
34.8974998755357007 -19.769999719282449 14.6053571701049805
34.8983332088656866 -19.769999719282449 12.558568000793457
34.8991665421956725 -19.769999719282449 12.8773870468139648
34.8999998755256584 -19.769999719282449 12.6264543533325195
34.9008332088556443 -19.769999719282449 12.3825187683105469
34.9016665421856302 -19.769999719282449 12.1539487838745117
34.9024998755156162 -19.769999719282449 11.9339599609375
34.9033332088456021 -19.769999719282449 11.9114923477172852
34.904166542175588 -19.769999719282449 11.6138467788696289
34.9049998755055739 -19.769999719282449 11.1875190734863281
34.9058332088355598 -19.769999719282449 10.472538948059082
34.9066665421655458 -19.769999719282449 9.65806961059570312
34.9074998754955317 -19.769999719282449 8.20892429351806641
34.9083332088255176 -19.769999719282449 7.83447694778442383
34.9091665421555035 -19.769999719282449 7.29997444152832031
34.9099998754854894 -19.769999719282449 7.90163135528564453
34.9108332088154754 -19.769999719282449 7.65428447723388672
34.9116665421454613 -19.769999719282449 7.98696804046630859
34.9124998754754472 -19.769999719282449 7.99524021148681641
34.9133332088054331 -19.769999719282449 7.72223520278930664
34.914166542135419 -19.769999719282449 7.27666807174682617
34.914999875465405 -19.769999719282449 6.71163606643676758
34.9158332087953909 -19.769999719282449 6.45753097534179688
34.9166665421253768 -19.769999719282449 6.46379661560058594
34.9174998754553627 -19.769999719282449 6.10159158706665039
34.9183332087853486 -19.769999719282449 6.27574348449707031
34.9191665421153346 -19.769999719282449 6.10156965255737305
34.9199998754453205 -19.769999719282449 6.1564488410949707
34.9208332087753064 -19.769999719282449 6.24376964569091797
34.9216665421052923 -19.769999719282449 6.39505815505981445
34.9224998754352782 -19.769999719282449 6.40557003021240234
34.9233332087652641 -19.769999719282449 6.01212739944458008
34.9241665420952501 -19.769999719282449 5.95547914505004883
34.924999875425236 -19.769999719282449 5.4296722412109375
34.9258332087552219 -19.769999719282449 4.8993072509765625
34.9266665420852078 -19.769999719282449 4.96243906021118164
34.9274998754151937 -19.769999719282449 4.58129787445068359
34.9283332087451797 -19.769999719282449 4.22395849227905273
34.9291665420751656 -19.769999719282449 4.14730739593505859
34.9299998754051515 -19.769999719282449 3.93656253814697266
34.9308332087351374 -19.769999719282449 -99999
34.9316665420651233 -19.769999719282449 -99999
34.9324998753951093 -19.769999719282449 -99999
34.9333332087250952 -19.769999719282449 -99999
34.9341665420550811 -19.769999719282449 -99999
34.934999875385067 -19.769999719282449 -99999
34.9358332087150529 -19.769999719282449 -99999
34.9366665420450389 -19.769999719282449 3.73107051849365234
34.9374998753750248 -19.769999719282449 3.69853043556213379
34.9383332087050107 -19.769999719282449 3.73835062980651855
34.9391665420349966 -19.769999719282449 3.72967052459716797
34.9399998753649825 -19.769999719282449 3.76296234130859375
34.9408332086949684 -19.769999719282449 3.75908732414245605
34.9416665420249544 -19.769999719282449 3.78853774070739746
34.9424998753549403 -19.769999719282449 3.80942821502685547
34.9433332086849262 -19.769999719282449 3.77058935165405273
34.9441665420149121 -19.769999719282449 3.7018895149230957
34.944999875344898 -19.769999719282449 3.5705256462097168
34.945833208674884 -19.769999719282449 3.50102138519287109
34.9466665420048699 -19.769999719282449 3.33472156524658203
34.9474998753348558 -19.769999719282449 3.33277392387390137
34.9483332086648417 -19.769999719282449 3.43545651435852051
34.9491665419948276 -19.769999719282449 3.27745985984802246
34.9499998753248136 -19.769999719282449 3.24596619606018066
34.9508332086547995 -19.769999719282449 3.20818471908569336
34.9516665419847854 -19.769999719282449 3.12010312080383301
34.9524998753147713 -19.769999719282449 2.99393033981323242
34.9533332086447572 -19.769999719282449 2.90990138053894043
34.9541665419747432 -19.769999719282449 2.98323440551757812
34.9549998753047291 -19.769999719282449 2.94481277465820312
34.955833208634715 -19.769999719282449 2.91384148597717285
34.9566665419647009 -19.769999719282449 2.83938479423522949
34.9574998752946868 -19.769999719282449 2.8487093448638916
34.9583332086246727 -19.769999719282449 2.55724883079528809
34.9591665419546587 -19.769999719282449 -99999
34.9599998752846446 -19.769999719282449 -99999
34.9608332086146305 -19.769999719282449 -99999
34.9616665419446164 -19.769999719282449 -99999
34.9624998752746023 -19.769999719282449 -99999
34.9633332086045883 -19.769999719282449 -99999
34.9641665419345742 -19.769999719282449 -99999
34.9649998752645601 -19.769999719282449 -99999
34.965833208594546 -19.769999719282449 -99999
34.9666665419245319 -19.769999719282449 -99999
34.9674998752545179 -19.769999719282449 -99999
34.9683332085845038 -19.769999719282449 -99999
34.8266665424868975 -19.7708330526124598 3.64619278907775879
34.8274998758168834 -19.7708330526124598 3.61520504951477051
34.8283332091468694 -19.7708330526124598 3.70207905769348145
34.8291665424768553 -19.7708330526124598 3.77995419502258301
34.8299998758068412 -19.7708330526124598 3.8057701587677002
34.8308332091368271 -19.7708330526124598 3.76963281631469727
34.831666542466813 -19.7708330526124598 3.78477001190185547
34.832499875796799 -19.7708330526124598 3.80995965003967285
34.8333332091267849 -19.7708330526124598 3.65711665153503418
34.8341665424567708 -19.7708330526124598 3.52972626686096191
34.8349998757867567 -19.7708330526124598 3.2860562801361084
34.8358332091167426 -19.7708330526124598 3.2556922435760498
34.8366665424467286 -19.7708330526124598 3.25012660026550293
34.8374998757767145 -19.7708330526124598 2.79510760307312012
34.8383332091067004 -19.7708330526124598 2.75998759269714355
34.8391665424366863 -19.7708330526124598 2.77879643440246582
34.8399998757666722 -19.7708330526124598 2.96310043334960938
34.8408332090966582 -19.7708330526124598 3.29115080833435059
34.8416665424266441 -19.7708330526124598 3.50749635696411133
34.84249987575663 -19.7708330526124598 3.51595187187194824
34.8433332090866159 -19.7708330526124598 3.80904006958007812
34.8441665424166018 -19.7708330526124598 4.01076984405517578
34.8449998757465877 -19.7708330526124598 4.16888284683227539
34.8458332090765737 -19.7708330526124598 4.21469259262084961
34.8466665424065596 -19.7708330526124598 4.73486185073852539
34.8474998757365455 -19.7708330526124598 4.67468357086181641
34.8483332090665314 -19.7708330526124598 4.89780664443969727
34.8491665423965173 -19.7708330526124598 5.09366178512573242
34.8499998757265033 -19.7708330526124598 5.24461936950683594
34.8508332090564892 -19.7708330526124598 5.39021062850952148
34.8516665423864751 -19.7708330526124598 5.90644311904907227
34.852499875716461 -19.7708330526124598 6.85168695449829102
34.8533332090464469 -19.7708330526124598 7.75215816497802734
34.8541665423764329 -19.7708330526124598 8.46444892883300781
34.8549998757064188 -19.7708330526124598 9.07146835327148438
34.8558332090364047 -19.7708330526124598 9.75614833831787109
34.8566665423663906 -19.7708330526124598 10.3130168914794922
34.8574998756963765 -19.7708330526124598 11.4389095306396484
34.8583332090263625 -19.7708330526124598 16.1404228210449219
34.8591665423563484 -19.7708330526124598 16.6665439605712891
34.8599998756863343 -19.7708330526124598 16.9646091461181641
34.8608332090163202 -19.7708330526124598 20.8473167419433594
34.8616665423463061 -19.7708330526124598 21.1497898101806641
34.862499875676292 -19.7708330526124598 21.3919754028320312
34.863333209006278 -19.7708330526124598 22.0907325744628906
34.8641665423362639 -19.7708330526124598 22.5318737030029297
34.8649998756662498 -19.7708330526124598 23.41583251953125
34.8658332089962357 -19.7708330526124598 23.7875022888183594
34.8666665423262216 -19.7708330526124598 24.1519069671630859
34.8674998756562076 -19.7708330526124598 25.3770637512207031
34.8683332089861935 -19.7708330526124598 30.2624416351318359
34.8691665423161794 -19.7708330526124598 30.1604938507080078
34.8699998756461653 -19.7708330526124598 30.2162685394287109
34.8708332089761512 -19.7708330526124598 30.7064590454101562
34.8716665423061372 -19.7708330526124598 31.8275108337402344
34.8724998756361231 -19.7708330526124598 35.9855079650878906
34.873333208966109 -19.7708330526124598 37.9332923889160156
34.8741665422960949 -19.7708330526124598 38.1862144470214844
34.8749998756260808 -19.7708330526124598 39.5131149291992188
34.8758332089560668 -19.7708330526124598 40.6957969665527344
34.8766665422860527 -19.7708330526124598 41.4483413696289062
34.8774998756160386 -19.7708330526124598 41.1036796569824219
34.8783332089460245 -19.7708330526124598 43.5842704772949219
34.8791665422760104 -19.7708330526124598 42.7417526245117188
34.8799998756059964 -19.7708330526124598 43.7086219787597656
34.8808332089359823 -19.7708330526124598 42.8927993774414062
34.8816665422659682 -19.7708330526124598 42.1345672607421875
34.8824998755959541 -19.7708330526124598 42.7693634033203125
34.88333320892594 -19.7708330526124598 42.1305580139160156
34.8841665422559259 -19.7708330526124598 41.1084556579589844
34.8849998755859119 -19.7708330526124598 42.4584693908691406
34.8858332089158978 -19.7708330526124598 38.5312232971191406
34.8866665422458837 -19.7708330526124598 37.6787757873535156
34.8874998755758696 -19.7708330526124598 35.5554275512695312
34.8883332089058555 -19.7708330526124598 34.7486419677734375
34.8891665422358415 -19.7708330526124598 35.0501251220703125
34.8899998755658274 -19.7708330526124598 24.2791061401367188
34.8908332088958133 -19.7708330526124598 22.4135971069335938
34.8916665422257992 -19.7708330526124598 22.0341243743896484
34.8924998755557851 -19.7708330526124598 18.5900077819824219
34.8933332088857711 -19.7708330526124598 16.7593479156494141
34.894166542215757 -19.7708330526124598 15.9052219390869141
34.8949998755457429 -19.7708330526124598 15.4224405288696289
34.8958332088757288 -19.7708330526124598 15.3734712600708008
34.8966665422057147 -19.7708330526124598 15.2723464965820312
34.8974998755357007 -19.7708330526124598 14.8788013458251953
34.8983332088656866 -19.7708330526124598 12.9761581420898438
34.8991665421956725 -19.7708330526124598 12.6755771636962891
34.8999998755256584 -19.7708330526124598 12.5788545608520508
34.9008332088556443 -19.7708330526124598 12.4906902313232422
34.9016665421856302 -19.7708330526124598 12.2963504791259766
34.9024998755156162 -19.7708330526124598 12.1359033584594727
34.9033332088456021 -19.7708330526124598 12.1651468276977539
34.904166542175588 -19.7708330526124598 11.9823665618896484
34.9049998755055739 -19.7708330526124598 11.5697803497314453
34.9058332088355598 -19.7708330526124598 10.671757698059082
34.9066665421655458 -19.7708330526124598 9.8823699951171875
34.9074998754955317 -19.7708330526124598 8.52127838134765625
34.9083332088255176 -19.7708330526124598 7.72907400131225586
34.9091665421555035 -19.7708330526124598 7.00005340576171875
34.9099998754854894 -19.7708330526124598 7.2287907600402832
34.9108332088154754 -19.7708330526124598 7.1264805793762207
34.9116665421454613 -19.7708330526124598 7.4665379524230957
34.9124998754754472 -19.7708330526124598 7.26639413833618164
34.9133332088054331 -19.7708330526124598 7.12084197998046875
34.914166542135419 -19.7708330526124598 6.73170328140258789
34.914999875465405 -19.7708330526124598 6.42214632034301758
34.9158332087953909 -19.7708330526124598 6.27648591995239258
34.9166665421253768 -19.7708330526124598 6.16939926147460938
34.9174998754553627 -19.7708330526124598 6.10876035690307617
34.9183332087853486 -19.7708330526124598 6.16240882873535156
34.9191665421153346 -19.7708330526124598 5.99999570846557617
34.9199998754453205 -19.7708330526124598 5.99961614608764648
34.9208332087753064 -19.7708330526124598 6.40073728561401367
34.9216665421052923 -19.7708330526124598 6.55055141448974609
34.9224998754352782 -19.7708330526124598 6.44506978988647461
34.9233332087652641 -19.7708330526124598 5.62943744659423828
34.9241665420952501 -19.7708330526124598 5.15544366836547852
34.924999875425236 -19.7708330526124598 4.89273595809936523
34.9258332087552219 -19.7708330526124598 4.49892139434814453
34.9266665420852078 -19.7708330526124598 4.50271177291870117
34.9274998754151937 -19.7708330526124598 4.13450765609741211
34.9283332087451797 -19.7708330526124598 4.08077907562255859
34.9291665420751656 -19.7708330526124598 3.92119002342224121
34.9299998754051515 -19.7708330526124598 3.91041803359985352
34.9308332087351374 -19.7708330526124598 3.88386034965515137
34.9316665420651233 -19.7708330526124598 -99999
34.9324998753951093 -19.7708330526124598 -99999
34.9333332087250952 -19.7708330526124598 -99999
34.9341665420550811 -19.7708330526124598 -99999
34.934999875385067 -19.7708330526124598 -99999
34.9358332087150529 -19.7708330526124598 -99999
34.9366665420450389 -19.7708330526124598 3.82497668266296387
34.9374998753750248 -19.7708330526124598 3.95866990089416504
34.9383332087050107 -19.7708330526124598 3.92704367637634277
34.9391665420349966 -19.7708330526124598 3.95769715309143066
34.9399998753649825 -19.7708330526124598 3.89334607124328613
34.9408332086949684 -19.7708330526124598 3.87339639663696289
34.9416665420249544 -19.7708330526124598 3.88854146003723145
34.9424998753549403 -19.7708330526124598 3.84041237831115723
34.9433332086849262 -19.7708330526124598 3.73702788352966309
34.9441665420149121 -19.7708330526124598 3.68972659111022949
34.944999875344898 -19.7708330526124598 3.46324896812438965
34.945833208674884 -19.7708330526124598 3.48437070846557617
34.9466665420048699 -19.7708330526124598 3.37603330612182617
34.9474998753348558 -19.7708330526124598 3.2926023006439209
34.9483332086648417 -19.7708330526124598 3.17244291305541992
34.9491665419948276 -19.7708330526124598 3.2136847972869873
34.9499998753248136 -19.7708330526124598 3.15260148048400879
34.9508332086547995 -19.7708330526124598 3.10594749450683594
34.9516665419847854 -19.7708330526124598 3.10023379325866699
34.9524998753147713 -19.7708330526124598 2.9842376708984375
34.9533332086447572 -19.7708330526124598 2.9698784351348877
34.9541665419747432 -19.7708330526124598 2.97131037712097168
34.9549998753047291 -19.7708330526124598 3.001190185546875
34.955833208634715 -19.7708330526124598 2.97517800331115723
34.9566665419647009 -19.7708330526124598 2.84125924110412598
34.9574998752946868 -19.7708330526124598 2.76882386207580566
34.9583332086246727 -19.7708330526124598 2.69058489799499512
34.9591665419546587 -19.7708330526124598 -99999
34.9599998752846446 -19.7708330526124598 -99999
34.9608332086146305 -19.7708330526124598 -99999
34.9616665419446164 -19.7708330526124598 -99999
34.9624998752746023 -19.7708330526124598 -99999
34.9633332086045883 -19.7708330526124598 -99999
34.9641665419345742 -19.7708330526124598 -99999
34.9649998752645601 -19.7708330526124598 -99999
34.965833208594546 -19.7708330526124598 -99999
34.9666665419245319 -19.7708330526124598 -99999
34.9674998752545179 -19.7708330526124598 -99999
34.9683332085845038 -19.7708330526124598 -99999
34.8266665424868975 -19.7716663859424742 3.53092408180236816
34.8274998758168834 -19.7716663859424742 3.62111783027648926
34.8283332091468694 -19.7716663859424742 3.68984699249267578
34.8291665424768553 -19.7716663859424742 3.70969104766845703
34.8299998758068412 -19.7716663859424742 3.81429505348205566
34.8308332091368271 -19.7716663859424742 3.78481173515319824
34.831666542466813 -19.7716663859424742 3.73300290107727051
34.832499875796799 -19.7716663859424742 3.77215409278869629
34.8333332091267849 -19.7716663859424742 3.69391131401062012
34.8341665424567708 -19.7716663859424742 3.60256648063659668
34.8349998757867567 -19.7716663859424742 3.33100128173828125
34.8358332091167426 -19.7716663859424742 3.31758785247802734
34.8366665424467286 -19.7716663859424742 3.24735760688781738
34.8374998757767145 -19.7716663859424742 2.80476856231689453
34.8383332091067004 -19.7716663859424742 2.80061435699462891
34.8391665424366863 -19.7716663859424742 2.78604507446289062
34.8399998757666722 -19.7716663859424742 2.8565514087677002
34.8408332090966582 -19.7716663859424742 3.24944829940795898
